fact_id,occupation_id,time_id,noc_code,year,net_change_job_openings,net_change_job_seekers,annual_imbalance,cumulative_imbalance,demand_supply_ratio,gap_flag,talent_gap_index,gap_category
227,189,1,94204,2023,96.6050330321747,39.9334948810094,-56.6715381511653,-56.6715381511653,2.4191,1,60.0,Critical
228,58,1,94205,2023,14.032164124933066,8.533039024303461,-5.499125100629605,-5.499125100629605,1.6445,1,60.0,Critical
229,271,1,94210,2023,216.10826402314316,91.31446227001948,-124.79380175312366,-124.79380175312366,2.3666,1,60.0,Critical
230,219,1,94211,2023,113.56005241087377,45.59487302596299,-67.96517938491075,-67.96517938491075,2.4906,1,60.0,Critical
231,495,1,94212,2023,118.53320932237902,11.49609126599845,-107.03711805638058,-107.03711805638058,10.3107,1,60.0,Critical
232,361,1,94213,2023,173.54217560184605,112.06816688624409,-61.47400871560194,-61.47400871560194,1.5485,1,60.0,Critical
233,279,1,94219,2023,355.5420882428993,121.26892499261892,-234.2731632502804,-234.2731632502804,2.9318,1,60.0,Critical
234,105,1,95103,2023,245.00298235325275,51.59693261077636,-193.4060497424764,-193.4060497424764,4.7484,1,60.0,Critical
235,89,1,95105,2023,25.04547933948815,14.353967311180991,-10.691512028307155,-10.691512028307155,1.7448,1,60.0,Critical
236,504,1,95107,2023,5.234733334936257,0.8712526601484131,-4.363480674787843,-4.363480674787843,6.0083,1,60.0,Critical
237,266,2,10010,2024,567.3227499489202,398.9510010765815,-168.37174887233874,-275.8191476069773,1.422,1,60.0,Critical
238,263,2,10020,2024,314.2062480952998,203.93760160391463,-110.26864649138516,-157.5871985311608,1.5407,1,60.0,Critical
239,232,2,10021,2024,643.611658556748,361.844175572358,-281.76748298439,-404.9622319220149,1.7787,1,60.0,Critical
240,216,2,10029,2024,241.60972783142608,155.6611795787688,-85.94854825265728,-142.30385472191932,1.5522,1,60.0,Critical
241,108,2,10030,2024,137.61453226595654,47.8790636051988,-89.73546866075773,-144.47202380003586,2.8742,1,60.0,Critical
242,259,2,11100,2024,2060.912572852672,1393.417055162549,-667.4955176901226,-1145.545855999237,1.479,1,60.0,Critical
243,177,2,11101,2024,366.2574725710428,172.73896043920678,-193.518512131836,-303.4327530679933,2.1203,1,60.0,Critical
244,172,2,11102,2024,1066.5161465939511,466.117187141472,-600.3989594524792,-972.9685807463334,2.2881,1,60.0,Critical
245,73,2,11103,2024,212.4308940005648,44.38265554025861,-168.04823846030615,-272.83244384055314,4.7863,1,60.0,Critical
246,71,2,11109,2024,310.8051431879283,64.0506069212779,-246.7545362666504,-409.069983966134,4.8525,1,60.0,Critical
247,204,2,11200,2024,694.1527960329943,425.1617272882834,-268.9910687447109,-466.7675323495588,1.6327,1,60.0,Critical
248,122,2,11201,2024,1077.5136464134516,397.3110760739932,-680.2025703394584,-1267.148946939295,2.712,1,60.0,Critical
249,161,2,11202,2024,1130.69576755127,526.109819238093,-604.5859483131769,-1060.9919185693616,2.1492,1,60.0,Critical
250,245,2,12011,2024,208.8040356027491,132.97782965758844,-75.82620594516067,-88.57688697363818,1.5702,1,60.0,Critical
251,106,2,12012,2024,49.89132919247319,20.298296538907746,-29.59303265356544,-46.25570921842608,2.4579,1,60.0,Critical
252,188,2,12013,2024,330.0815307190041,193.8308092702481,-136.25072144875605,-396.64936245066673,1.7029,1,60.0,Critical
253,265,2,12103,2024,177.784958513278,134.05891794191592,-43.72604057136209,-45.18965676080583,1.3262,1,60.0,Critical
254,153,2,12110,2024,155.43355954439832,72.47770359174886,-82.95585595264946,-142.7970767884211,2.1446,1,60.0,Critical
255,86,2,12111,2024,63.02323572297221,24.26201160856722,-38.76122411440499,-60.82008046262574,2.5976,1,60.0,Critical
256,157,2,12112,2024,69.98042267976837,27.228296775019533,-42.75212590474884,-73.86831263806422,2.5701,1,60.0,Critical
257,368,2,12200,2024,1687.134462758691,1297.2575479300883,-389.8769148286026,-959.487154942073,1.3005,1,60.0,Critical
258,318,2,12201,2024,307.4011514199811,181.2837177515485,-126.11743366843255,-205.2513505263597,1.6957,1,60.0,Critical
259,291,2,12202,2024,179.55401463931076,114.75187290438576,-64.80214173492502,-83.16890998294716,1.5647,1,60.0,Critical
260,229,2,13101,2024,528.1573296195212,298.2968165758912,-229.86051304363,-376.4185457486586,1.7706,1,60.0,Critical
261,301,2,13111,2024,528.2729479399251,333.87425363373075,-194.39869430619436,-425.9905980447449,1.5823,1,60.0,Critical
262,64,2,13112,2024,513.5851770446077,140.09426274350852,-373.4909143010992,-694.1643637975956,3.666,1,60.0,Critical
263,51,2,13200,2024,19.16269930026648,7.902157966868624,-11.260541333397851,-29.53399462265134,2.425,1,60.0,Critical
264,228,2,14110,2024,328.8070093971289,93.77991763312696,-235.027091764002,-238.721876938285,3.5062,1,60.0,Critical
265,269,2,14111,2024,482.04710499486623,226.49513940886956,-255.5519655859967,-376.1681483830201,2.1283,1,60.0,Critical
266,314,2,14200,2024,1184.3956253736171,901.5708645630084,-282.8247608106086,-680.2687700960929,1.3137,1,60.0,Critical
267,173,2,14201,2024,116.96812373247106,52.11004290441984,-64.85808082805121,-106.51091360165522,2.2446,1,60.0,Critical
268,202,2,14402,2024,55.22615192323565,41.77541995851109,-13.45073196472456,-14.060778218852988,1.322,1,60.0,Critical
269,179,2,14404,2024,234.2776807524249,147.14601309782844,-87.1316676545965,-288.1461115408365,1.5921,1,60.0,Critical
270,46,2,14405,2024,26.275727460180278,11.125235893896402,-15.150491566283872,-61.96939586122628,2.3618,1,60.0,Critical
271,62,2,21100,2024,30.941117867760443,10.70144049572374,-20.239677372036702,-20.949868588572315,2.8913,1,60.0,Critical
272,30,2,21109,2024,23.461554765830183,5.164439548027413,-18.297115217802773,-18.65512426307164,4.5429,1,60.0,Critical
273,150,2,21200,2024,169.24953183898504,72.84080041574714,-96.4087314232379,-168.5837423511937,2.3236,1,60.0,Critical
274,56,2,21201,2024,41.49554345374419,10.7276207992617,-30.76792265448249,-44.0061541600467,3.8681,1,60.0,Critical
275,131,2,21203,2024,139.74449796423858,53.83063436173568,-85.91386360250289,-129.7714745827809,2.596,1,60.0,Critical
276,214,2,21210,2024,49.1609780272486,37.40423089008165,-11.756747137166949,-2.783944254408496,1.3143,1,60.0,Critical
277,126,2,21222,2024,2041.20904759448,855.6905839505205,-1185.5184636439592,-1451.0715913868178,2.3855,1,60.0,Critical
278,4,2,21230,2024,943.7358586233772,59.32080152223692,-884.4150571011402,-1119.4397853629398,15.909,1,60.0,Critical
279,203,2,21321,2024,215.46998123468003,102.5647577467029,-112.90522348797714,-161.61451240851935,2.1008,1,60.0,Critical
280,116,2,21330,2024,98.81671488576956,23.362250710651143,-75.45446417511843,-38.5270069128638,4.2298,1,60.0,Critical
281,183,2,21331,2024,89.33942102581754,50.37973657404816,-38.95968445176938,-47.0528277569109,1.7733,1,60.0,Critical
282,215,2,21332,2024,612.9713250584388,230.71129507546925,-382.2600299829695,-220.04663848348065,2.6569,1,60.0,Critical
283,42,2,21390,2024,26.90468864070041,7.153417355808604,-19.751271284891807,-34.70181727904708,3.7611,1,60.0,Critical
284,17,2,22100,2024,196.52587637867276,7.813094370819329,-188.7127820078534,-377.1192526068904,25.1534,1,60.0,Critical
285,253,2,22210,2024,128.1108960146114,91.73642836487832,-36.37446764973308,-42.84315359613987,1.3965,1,60.0,Critical
286,213,2,22211,2024,58.048485193912576,43.11692657994603,-14.931558613966544,-13.95470222171835,1.3463,1,60.0,Critical
287,224,2,22212,2024,369.08510329519993,233.24077854093548,-135.84432475426445,-268.0490963184423,1.5824,1,60.0,Critical
288,40,2,22213,2024,64.48879659916983,10.405336545062225,-54.0834600541076,-91.83138705235,6.1977,1,60.0,Critical
289,241,2,22221,2024,381.18892576020346,257.1353034569998,-124.05362230320368,-231.779625075509,1.4824,1,60.0,Critical
290,53,2,22222,2024,79.05824828978555,17.240335346045025,-61.81791294374053,-98.68982357645048,4.5857,1,60.0,Critical
291,184,2,22230,2024,204.8790491950797,110.76667893336857,-94.11237026171116,-165.57039263975798,1.8496,1,60.0,Critical
292,125,2,22232,2024,369.7787907482476,142.82569269704985,-226.9530980511977,-374.7394551380851,2.589,1,60.0,Critical
293,99,2,22233,2024,307.159501545075,94.95498839702007,-212.2045131480549,-350.9135773218478,3.2348,1,60.0,Critical
294,260,2,22300,2024,241.59768323549773,179.31977061306577,-62.27791262243196,-97.2835164028924,1.3473,1,60.0,Critical
295,191,2,22302,2024,106.78596251605128,65.74377469891382,-41.04218781713746,-80.57932186632415,1.6243,1,60.0,Critical
296,217,2,22303,2024,398.6871161502513,245.7913471899646,-152.89576896028672,-164.49231444471343,1.6221,1,60.0,Critical
297,199,2,22312,2024,266.70118627057803,142.10739427122715,-124.59379199935088,-167.36017306948625,1.8768,1,60.0,Critical
298,147,2,30010,2024,376.10349651314766,222.93706271910628,-153.16643379404138,-258.11108156079166,1.687,1,60.0,Critical
299,197,2,31102,2024,589.1373142709789,445.4007138075382,-143.7366004634407,-223.92797623773012,1.3227,1,60.0,Critical
300,178,2,31103,2024,166.54977790661115,94.11239343299354,-72.43738447361761,-119.8346016696797,1.7697,1,60.0,Critical
301,96,2,31111,2024,76.4243381423078,37.940742704591926,-38.48359543771588,-55.3480272229947,2.0143,1,60.0,Critical
302,511,2,31112,2024,293.464571851935,16.369708151821925,-277.094863700113,-481.46658482214775,17.9273,1,60.0,Critical
303,127,2,31121,2024,160.60214036890292,72.78017859364286,-87.82196177526006,-134.1061458387072,2.2067,1,60.0,Critical
304,140,2,31200,2024,314.0773212613894,177.89482960527636,-136.18249165611303,-223.68661057686785,1.7655,1,60.0,Critical
305,149,2,31201,2024,88.26359701431223,60.68924864405034,-27.574348370261887,-33.488514156919834,1.4544,1,60.0,Critical
306,61,2,31202,2024,402.0767419292992,123.31891295384816,-278.757828975451,-493.45095726664806,3.2605,1,60.0,Critical
307,55,2,31203,2024,244.5458927574781,73.07650037325543,-171.46939238422266,-288.82428454758747,3.3464,1,60.0,Critical
308,513,2,31209,2024,88.38626030839589,6.278492722391057,-82.10776758600483,-137.86824162262806,14.0776,1,60.0,Critical
309,60,2,31300,2024,150.3827764671012,48.25108131176059,-102.1316951553406,-173.62589505482094,3.1167,1,60.0,Critical
310,152,2,31301,2024,3397.6846603023305,2058.8686980264924,-1338.815962275838,-2369.2139598596077,1.6503,1,60.0,Critical
311,78,2,31302,2024,66.55657099852544,28.127788299579557,-38.428782698945895,-54.988565412630216,2.3662,1,60.0,Critical
312,79,2,31303,2024,26.485416713651567,13.63730929411697,-12.848107419534598,-7.634769168417273,1.9421,1,60.0,Critical
313,82,2,32101,2024,1150.2894240855646,402.3332244722939,-747.9561996132707,-1342.7226980354928,2.859,1,60.0,Critical
314,8,2,32102,2024,772.1805254960166,80.19968370874989,-691.9808417872666,-1264.0793526179714,9.6282,1,60.0,Critical
315,159,2,32103,2024,150.96201830754728,100.435691403902,-50.52632690364527,-69.5314066569926,1.5031,1,60.0,Critical
316,144,2,32104,2024,304.236284502881,136.8834512969867,-167.3528332058943,-287.7239920987338,2.2226,1,60.0,Critical
317,110,2,32109,2024,272.9427844488254,126.87334994736663,-146.06943450145877,-240.1014142449225,2.1513,1,60.0,Critical
318,18,2,32110,2024,59.16431205602509,9.965644247062018,-49.19866780896307,-85.08964960945642,5.9368,1,60.0,Critical
319,50,2,32111,2024,384.3354763599144,99.61340199759545,-284.7220743623189,-528.850135354935,3.8583,1,60.0,Critical
320,137,2,32112,2024,57.34365702426742,31.1125388142415,-26.23111821002592,-57.17495653467002,1.8431,1,60.0,Critical
321,169,2,32120,2024,218.4492742283281,141.73484517753172,-76.71442905079641,-130.3655898838065,1.5413,1,60.0,Critical
322,28,2,32121,2024,387.6254648732566,64.64126742281665,-322.9841974504399,-586.414500136371,5.9966,1,60.0,Critical
323,76,2,32122,2024,118.98120319564228,42.451993267398734,-76.52920992824355,-126.79484197563208,2.8027,1,60.0,Critical
324,94,2,32123,2024,32.34552083147477,18.098289144474155,-14.247231687000616,-10.156756697790549,1.7872,1,60.0,Critical
325,254,2,32124,2024,148.7468818716953,110.17919155896422,-38.56769031273109,-14.770935054714982,1.35,1,60.0,Critical
326,20,2,32129,2024,49.71069445188984,6.934853780849855,-42.77584067103999,-77.55344117780555,7.1682,1,60.0,Critical
327,43,2,32200,2024,102.83594233984252,25.478947082708284,-77.35699525713424,-128.5850471093887,4.0361,1,60.0,Critical
328,24,2,32209,2024,104.71689987395358,13.66436207028438,-91.0525378036692,-154.58548308908777,7.6635,1,60.0,Critical
329,83,2,33100,2024,496.23524522556073,195.9362198843136,-300.2990253412471,-560.0348628163579,2.5326,1,60.0,Critical
330,80,2,33101,2024,375.81224779562,130.24577142903823,-245.56647636658175,-459.0751880749909,2.8854,1,60.0,Critical
331,163,2,33102,2024,3345.2728470416755,1959.596854762422,-1385.6759922792537,-2573.942729670568,1.7071,1,60.0,Critical
332,240,2,33103,2024,257.77492141921766,144.17901939812444,-113.59590202109322,-72.77621234661177,1.7879,1,60.0,Critical
333,135,2,33109,2024,424.62922018466566,223.2002370126014,-201.42898317206425,-366.28133529889215,1.9025,1,60.0,Critical
334,102,2,40012,2024,37.2824093866112,16.146161664882882,-21.13624772172832,-31.078090987135884,2.3091,1,60.0,Critical
335,293,2,40019,2024,120.78511066614864,84.71692630650273,-36.0681843596459,-94.5033240987037,1.4257,1,60.0,Critical
336,75,2,40040,2024,26.38264045672249,10.272421386183874,-16.11021907053862,-16.82708305121571,2.5683,1,60.0,Critical
337,155,2,41100,2024,42.83732149548432,26.244277114811776,-16.59304438067254,-19.03263637059595,1.6323,1,60.0,Critical
338,235,2,41210,2024,1505.933347576359,602.4867539993227,-903.4465935770364,-287.9575994966618,2.4995,1,60.0,Critical
339,72,2,41301,2024,527.4556476094683,158.0527121115419,-369.4029354979265,-667.3913193631871,3.3372,1,60.0,Critical
340,268,2,41302,2024,424.8780186485531,323.4119775613194,-101.46604108723368,-167.5401432809274,1.3137,1,60.0,Critical
341,31,2,41310,2024,66.43972810870616,9.895286906720708,-56.54444120198546,-113.36462783096005,6.7143,1,60.0,Critical
342,113,2,41311,2024,84.36260270175238,31.48664080810724,-52.87596189364514,-115.05741740450122,2.6793,1,60.0,Critical
343,114,2,41321,2024,112.55765336842224,60.12451048650933,-52.43314288191292,-63.28371166662814,1.8721,1,60.0,Critical
344,170,2,41403,2024,406.42932599567337,204.61582059743844,-201.81350539823487,-416.3093186691501,1.9863,1,60.0,Critical
345,176,2,41404,2024,306.2337389293475,196.53957827335145,-109.69416065599609,-176.5405547694385,1.5581,1,60.0,Critical
346,206,2,41406,2024,105.720308304024,74.89023548023965,-30.83007282378433,-37.34569052995117,1.4117,1,60.0,Critical
347,52,2,42102,2024,27.35265078590247,9.611042536442897,-17.741608249459574,-20.15213583269696,2.846,1,60.0,Critical
348,285,2,42200,2024,266.7871851293273,171.88331058004627,-94.90387454928106,-289.9303333435671,1.5521,1,60.0,Critical
349,208,2,42204,2024,92.3177465253308,66.82122726068413,-25.496519264646665,-32.08026254232445,1.3816,1,60.0,Critical
350,156,2,44101,2024,564.7446869133062,294.9438376793455,-269.80084923396066,-499.8678306954855,1.9148,1,60.0,Critical
351,181,2,50011,2024,102.3941611681112,61.28371531521434,-41.11044585289686,-56.815637267505565,1.6708,1,60.0,Critical
352,47,2,51102,2024,25.825591197275006,7.952799931100457,-17.87279126617455,-18.501879586293903,3.2474,1,60.0,Critical
353,233,2,51113,2024,116.03394176204336,80.08620950640707,-35.947732255636296,-47.23932116914412,1.4489,1,60.0,Critical
354,87,2,51121,2024,61.19464987003642,19.8810630900823,-41.31358677995412,-62.07554990186792,3.078,1,60.0,Critical
355,146,2,52112,2024,31.37288369983889,21.0843364892115,-10.288547210627392,-3.5225449399117927,1.488,1,60.0,Critical
356,88,2,53100,2024,80.16406303503368,28.02218836145932,-52.14187467357437,-89.12014600387154,2.8607,1,60.0,Critical
357,166,2,53110,2024,244.40104209994837,134.21849496373375,-110.1825471362146,-179.45754321290954,1.8209,1,60.0,Critical
358,167,2,53111,2024,51.39631330144632,33.31753081813231,-18.078782483314008,-17.520642782265803,1.5426,1,60.0,Critical
359,175,2,53122,2024,211.5565089245893,115.48444693266096,-96.07206199192838,-164.4988767137499,1.8319,1,60.0,Critical
360,165,2,53200,2024,47.20058564900995,33.25938933126587,-13.94119631774408,-7.214464963559347,1.4192,1,60.0,Critical
361,128,2,53202,2024,38.60356043317996,17.388697125232266,-21.21486330794769,-20.3125028735646,2.22,1,60.0,Critical
362,103,2,55109,2024,68.58288516365998,27.828412713987948,-40.75447244967204,-58.03202331301856,2.4645,1,60.0,Critical
363,194,2,62029,2024,217.06284829151312,124.68277678780107,-92.38007150371205,-163.85553869028274,1.7409,1,60.0,Critical
364,171,2,62201,2024,76.3230812441675,46.21494251889269,-30.108138725274813,-37.80645234955118,1.6515,1,60.0,Critical
365,193,2,62202,2024,37.72400607463946,21.052244865326145,-16.671761209313317,-12.737440163488142,1.7919,1,60.0,Critical
366,33,2,64101,2024,1122.5657904787329,105.28266792118532,-1017.2831225575474,-1776.1810120643652,10.6624,1,60.0,Critical
367,120,2,64201,2024,44.1959305749004,24.43068222871553,-19.76524834618488,-18.708720521525404,1.809,1,60.0,Critical
368,112,2,64300,2024,277.7277304003416,79.5512623217067,-198.1764680786349,-471.90666964061086,3.4912,1,60.0,Critical
369,227,2,64301,2024,238.0693098176072,159.942051828416,-78.12725798919121,-195.40964435967769,1.4885,1,60.0,Critical
370,48,2,64320,2024,33.649657518323686,9.249916942512082,-24.39974057581161,-34.104883098840446,3.6378,1,60.0,Critical
371,27,2,64321,2024,91.90983798128808,6.630024257153073,-85.27981372413502,-170.31108979962607,13.8627,1,60.0,Critical
372,6,2,64322,2024,57.66264906028071,5.014686315156841,-52.64796274512386,-90.04470715773252,11.4988,1,60.0,Critical
373,77,2,65211,2024,338.91236320369546,100.04547277636708,-238.8668904273284,-505.19221935261817,3.3876,1,60.0,Critical
374,310,2,70011,2024,865.1279761126374,665.0191701357592,-200.10880597687824,-34.73569021735909,1.3009,1,60.0,Critical
375,124,2,72010,2024,178.06389765082932,79.0415739382171,-99.02232371261222,-181.9379577957253,2.2528,1,60.0,Critical
376,22,2,72011,2024,485.32329741874855,54.27409349182162,-431.0492039269269,-592.5496530064202,8.9421,1,60.0,Critical
377,57,2,72012,2024,176.48552440314324,44.23667163993144,-132.2488527632118,-158.70260535596518,3.9896,1,60.0,Critical
378,98,2,72013,2024,369.27316870404354,8.277411160716479,-360.99575754332704,-508.75067940176046,44.6122,1,60.0,Critical
379,195,2,72014,2024,693.9903701085815,410.3437566291261,-283.64661347945537,-282.54403860987225,1.6912,1,60.0,Critical
